university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
"University Of Utah, Salt Lake City",Computer Science Masters,Rejected,F14,International,,,,,
University Of Utah,Computer Science Masters,Rejected,F14,International,3.82,158.0,,151.0,4.0
University Of Utah,Computer Science Masters,Rejected,F14,International,3.40,163.0,,153.0,3.0
Cmu,Computer Science Masters,Rejected,F14,International,3.25,170.0,,153.0,3.0
ETH Zurich,Computer Science Masters,Rejected,F14,International,3.67,163.0,,158.0,3.5
Columbia University,Computer Science Masters,Rejected,F14,International,3.67,163.0,,158.0,3.5
"Purdue University, West Lafayette",Computer Science Masters,Rejected,F14,International,3.67,163.0,,158.0,3.5
University of Chicago,Computer Science Masters,Rejected,F14,,,166.0,,164.0,4.0
McGill University,Computer Science Masters,Rejected,F14,International,3.80,151.0,,161.0,4.5
Columbia University,Computer Science Masters,Rejected,F14,International,3.70,162.0,,158.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCSC),Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCSC),Computer Science Masters,Rejected,F14,International,3.88,164.0,,152.0,2.5
University of California (UCSC),Computer Science Masters,Rejected,F14,International,3.82,158.0,,151.0,4.0
University of California (UCSC),Computer Science Masters,Rejected,F14,American,3.50,163.0,,134.0,3.0
University of California (UCSC),Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCSC),Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,,,,
"McGill University, Montreal",Computer Science - T Masters,Rejected,F14,International,,168.0,,152.0,3.5
University of Oxford,Computer Science Masters,Rejected,F14,International,,,,,
McGill University,Computer Science Masters,Rejected,F14,International,,,,,
University of Oxford,Computer Science Masters,Rejected,F14,International,,,,,
McGill University,Computer Science Masters,Rejected,F14,International,,,,,
University Of Arizona,Computer Science Masters,Rejected,F14,International,,163.0,,154.0,3.5
McGill University,Computer Science Masters,Rejected,F14,International,,,,,
University of California,Computer Science Masters,Rejected,F14,International,,,,,
University of California,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,3.80,164.0,,155.0,4.5
University of California,Computer Science Masters,Rejected,F14,American,3.66,166.0,,169.0,4.5
Princeton University,Computer Science Masters,Rejected,F14,International,,,,,
University of California,Computer Science Masters,Rejected,F14,American,3.54,162.0,,159.0,4.0
"University Of California, Berkeley(UCB)",Computer Science Masters,Rejected,F14,International,3.89,164.0,,161.0,4.5
Carnegie Mellon,"Computer Science, Machine Learning Masters",Rejected,F14,International,,,,,
Ucb,Computer Science Masters,Rejected,F14,International,,,,,
Ucb,Computer Science Masters,Rejected,F14,International,,168.0,,160.0,3.5
University of California,Computer Science Masters,Rejected,F14,International,3.77,170.0,,162.0,4.0
"University Of California, Bekeley",Computer Science Masters,Rejected,F14,International,,,,,
Princeton University,Computer Science Masters,Rejected,F14,American,3.54,162.0,,159.0,4.0
U C Berkeley,Computer Science Masters,Rejected,F14,International,,,,,
University of California,Computer Science Masters,Rejected,F14,American,3.90,170.0,,160.0,5.0
University of California,Computer Science Masters,Rejected,F14,International,3.28,161.0,,158.0,4.5
University of California,Computer Science Masters,Rejected,F14,American,3.50,162.0,,150.0,5.0
University of California,Computer Science Masters,Rejected,F14,International,,,,,
University of California,Computer Science Masters,Rejected,F14,International,4.00,168.0,,164.0,5.5
University of California,Computer Science Masters,Rejected,F14,International,3.98,161.0,,146.0,3.5
UCB,Computer Science Masters,Rejected,F14,American,3.88,167.0,,163.0,5.0
Princeton University,Computer Science Masters,Rejected,F14,American,3.86,164.0,,170.0,4.5
Princeton University,Computer Science Masters,Rejected,F14,International,,170.0,,166.0,5.0
Princeton University,Computer Science Masters,Rejected,F14,International,,,,,
Princeton University,Computer Science Masters,Rejected,F14,International,,,,,
Princeton University,Computer Science Masters,Rejected,F14,International,3.97,,,,
Princeton University,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,790.0,,670.0,4.5
CMU,"Computer Science, Scs Masters",Rejected,F14,International,,170.0,,155.0,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,3.88,165.0,,157.0,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,800.0,,580.0,3.5
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,3.85,166.0,,169.0,3.0
CMU,Computer Science Masters,Rejected,F14,,3.25,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,,,,
University of Wisconsin,Computer Science Masters,Rejected,F14,International,,,,,
University of Wisconsin,Computer Science Masters,Rejected,F14,,3.34,170.0,,149.0,3.0
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,3.50,800.0,,510.0,3.5
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,F14,International,4.00,165.0,,159.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,,,,
CMU,Computer Science Masters,Rejected,F14,International,,,,,
UW-Madison,Computer Science Masters,Rejected,F14,International,,166.0,,157.0,3.0
CMU,Computer Science Masters,Rejected,F14,International,,,,,
UW-Madison,Computer Science Masters,Rejected,F14,International,,,,,
CMU,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,,,,
CMU,Computer Science Masters,Rejected,F14,International,3.67,169.0,,154.0,3.5
University of Wisconsin,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,3.97,147.0,,168.0,3.0
CMU,Computer Science Masters,Rejected,F14,International,3.20,161.0,,160.0,4.5
CMU,Computer Science Masters,Rejected,F14,American,3.30,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,S14,American,3.54,162.0,,159.0,4.0
Cornell College,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,,,,
University of Wisconsin,Computer Science Masters,Rejected,F14,American,3.67,,,,
CMU,Computer Science Masters,Rejected,F14,International,,,,,
CMU,Computer Science Masters,Rejected,F14,International,3.90,,,,
CMU,Computer Science Masters,Rejected,F14,International,,,,,
University of Wisconsin,Computer Science Masters,Rejected,F14,International,3.50,162.0,,157.0,3.5
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,4.00,167.0,,164.0,4.5
University of Wisconsin,Computer Science Masters,Rejected,F14,International,,170.0,,150.0,3.0
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,3.55,164.0,,151.0,3.5
CMU,Computer Science Masters,Rejected,F14,International,9.99,165.0,,152.0,3.0
Univeresity Of Wisconsin Madison,Computer Science Masters,Rejected,F14,International,3.95,166.0,,163.0,3.5
CMU,Computer Science Masters,Rejected,F14,International,,161.0,,156.0,4.0
CMU,Computer Science Masters,Rejected,F14,International,,,,,
University of Wisconsin,Computer Science Masters,Rejected,F14,International,3.20,,,,
UW Madison,Computer Science Masters,Rejected,F14,International,3.20,167.0,,151.0,3.5
University of Wisconsin,Computer Science Masters,Rejected,F14,International,,,,,
Wisconsin Madison,Computer Science Masters,Rejected,F14,International,3.30,164.0,,157.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F14,International,,161.0,,156.0,4.0
University of Maryland,Computer Science Masters,Rejected,F14,International,,165.0,,154.0,3.0
University of Wisconsin,Computer Science Masters,Rejected,F14,,,154.0,,165.0,4.0
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,F14,International,,166.0,,160.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science [Machine Learning] Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science [RI] Masters,Rejected,F14,International,3.80,163.0,,153.0,4.0
Yale University,Computer Science Masters,Rejected,F14,International,3.80,170.0,,168.0,3.5
Yale University,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,"Computer Science, Machine Learning Masters",Rejected,F14,International,3.60,168.0,,152.0,3.5
Carnegie Mellon University,Computer Science Machine Learning Masters,Rejected,F14,International,3.55,164.0,,151.0,3.5
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science Machine Learning Masters,Rejected,F14,International,3.68,147.0,,165.0,2.5
University Of Toronto,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science Masters MIIS Masters,Rejected,F14,International,3.97,,,,
Northeastern University,Computer Science Masters,Rejected,F14,International,2.19,160.0,,148.0,3.0
McGill University,Computer Science Masters,Rejected,F14,International,,,,,
ETH ZURICH,Computer Science Masters,Rejected,F14,International,,167.0,,146.0,3.0
Yale University,"Computer Science, Masters Masters",Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,,,,
CMU,Computer Science MIIS Masters,Rejected,F14,International,,164.0,,148.0,2.5
Yale University,Computer Science Masters,Rejected,F14,International,,,,,
Yale University,Computer Science Masters,Rejected,F14,International,,169.0,,161.0,4.0
Yale University,Computer Science Masters,Rejected,F14,American,,,,,
Yale University,Computer Science Masters,Rejected,F14,International,3.80,170.0,,153.0,3.0
Yale University,Computer Science Masters,Rejected,F14,,3.21,151.0,,167.0,3.5
Yale University,Computer Science Masters,Rejected,F14,International,,,,,
Yale University,Computer Science Masters,Rejected,F14,International,,,,,
Yale University,Computer Science Masters,Rejected,F14,International,,,,,
Yale University,Computer Science Masters,Rejected,F14,International,,,,,
Yale University,Computer Science Masters,Rejected,F14,International,,,,,
Yale University,Computer Science Masters,Rejected,F14,International,3.67,154.0,,169.0,3.5
Yale University,Computer Science Masters,Rejected,F14,International,,,,,
Yale University,Computer Science Masters,Rejected,F14,International,3.60,170.0,,158.0,3.5
Yale University,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,"Computer Science, RI Masters",Rejected,F14,International,3.72,170.0,,150.0,2.5
CMU,Computer Science Masters,Rejected,F14,International,,,,,
CMU,"Computer Science, RI Masters",Rejected,F14,International,,170.0,,162.0,4.0
Carnegie Mellon University,Computer Science MS In Robotics Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,"Computer Science, Robotics Institute Masters",Rejected,F14,International,,,,,
Kansas State University,Computer Science Masters,Rejected,F14,International,,,,,
Purdue University,Computer Science Masters,Rejected,F14,International,,,,,
Brown University,Computer Science Masters,Rejected,F14,International,,,,,
Purdue University,Computer Science Masters,Rejected,F14,International,3.30,161.0,,161.0,4.0
University of Oxford,Computer Science Masters,Rejected,S14,International,,,,,
University of Washington,Computer Science Masters,Rejected,F14,International,3.67,166.0,,151.0,4.0
McGill University,Computer Science Masters,Rejected,F14,International,3.85,163.0,,153.0,4.0
North Carolina State University,Computer Science Masters,Rejected,F14,International,3.60,165.0,,152.0,3.0
